price,rooms,year built,kr/m2,m2,datetime,postal_code,Loan interest rate,Inflation,Salary,GDP,category
4475000.0,4.0,2006.0,51437.0,87.0,2022-03-28,2450.0,-0.5,1.0,111.5,547.5,30
4850000.0,4.0,1886.0,54494.0,89.0,2022-03-28,2300.0,-0.5,1.0,111.5,547.5,29
4620000.0,3.0,2007.0,44000.0,105.0,2022-03-28,2300.0,-0.5,1.0,111.5,547.5,29
3425000.0,2.0,1969.0,48929.0,70.0,2022-03-28,2300.0,-0.5,1.0,111.5,547.5,29
2925000.0,2.0,1932.0,43657.0,67.0,2022-03-28,2720.0,-0.5,1.0,111.5,547.5,48
4500000.0,2.0,1963.0,56962.0,79.0,2022-03-28,2200.0,-0.5,1.0,111.5,547.5,27
4465000.0,4.0,1935.0,49611.0,90.0,2022-03-28,2100.0,-0.5,1.0,111.5,547.5,32
1250000.0,1.0,1968.0,27174.0,46.0,2022-03-28,2750.0,-0.5,1.0,111.5,547.5,2
2050000.0,2.0,1934.0,45556.0,45.0,2022-03-28,2300.0,-0.5,1.0,111.5,547.5,29
1760000.0,2.0,1940.0,31429.0,56.0,2022-03-28,2800.0,-0.5,1.0,111.5,547.5,25
1389000.0,2.0,1973.0,20130.0,69.0,2022-03-28,2980.0,-0.5,1.0,111.5,547.5,24
3395000.0,2.0,1903.0,60625.0,56.0,2022-03-28,2100.0,-0.5,1.0,111.5,547.5,32
4700000.0,3.0,1883.0,61842.0,76.0,2022-03-28,1663.0,-0.5,1.0,111.5,547.5,31
7250000.0,4.0,1893.0,77128.0,94.0,2022-03-28,2200.0,-0.5,1.0,111.5,547.5,27
1150000.0,1.0,1940.0,31081.0,37.0,2022-03-28,2820.0,-0.5,1.0,111.5,547.5,11
1750000.0,1.0,1935.0,47297.0,37.0,2022-03-28,2400.0,-0.5,1.0,111.5,547.5,28
3050000.0,2.0,1935.0,58654.0,52.0,2022-03-28,2200.0,-0.5,1.0,111.5,547.5,27
1825000.0,2.0,1921.0,41477.0,44.0,2022-03-28,2400.0,-0.5,1.0,111.5,547.5,28
3810000.0,2.0,1917.0,59531.0,64.0,2022-03-28,2100.0,-0.5,1.0,111.5,547.5,32
2650000.0,2.0,1971.0,39552.0,67.0,2022-03-28,2920.0,-0.5,1.0,111.5,547.5,6
3600000.0,4.0,1904.0,47368.0,76.0,2022-03-28,1725.0,-0.5,1.0,111.5,547.5,31
3495000.0,2.0,1907.0,62411.0,56.0,2022-03-28,2100.0,-0.5,1.0,111.5,547.5,32
5200000.0,3.0,1796.0,54167.0,96.0,2022-03-28,1201.0,-0.5,1.0,111.5,547.5,26
2050000.0,3.0,1975.0,25949.0,79.0,2022-03-28,2630.0,-0.5,1.0,111.5,547.5,44
4800000.0,4.0,2002.0,44037.0,109.0,2022-03-28,2800.0,-0.5,1.0,111.5,547.5,25
4395000.0,4.0,2007.0,43950.0,100.0,2022-03-28,2860.0,-0.5,1.0,111.5,547.5,43
2225000.0,2.0,1962.0,32721.0,68.0,2022-03-28,2800.0,-0.5,1.0,111.5,547.5,25
5400000.0,4.0,2014.0,56250.0,96.0,2022-03-28,2450.0,-0.5,1.0,111.5,547.5,30
4500000.0,3.0,2019.0,71429.0,63.0,2022-03-28,2150.0,-0.5,1.0,111.5,547.5,35
4245000.0,3.0,2022.0,54423.0,78.0,2022-03-28,1799.0,-0.5,1.0,111.5,547.5,31
6300000.0,2.0,1878.0,81818.0,77.0,2022-03-28,1364.0,-0.5,1.0,111.5,547.5,26
11900000.0,4.0,2008.0,82639.0,144.0,2022-03-28,1561.0,-0.5,1.0,111.5,547.5,31
5468000.0,4.0,1934.0,53608.0,102.0,2022-03-27,2000.0,-0.5,1.0,111.5,547.5,9
2450000.0,2.0,1937.0,50000.0,49.0,2022-03-27,2400.0,-0.5,1.0,111.5,547.5,28
3602000.0,2.0,1974.0,58097.0,62.0,2022-03-27,1874.0,-0.5,1.0,111.5,547.5,10
2290000.0,4.0,1964.0,22019.0,104.0,2022-03-27,2625.0,-0.5,1.0,111.5,547.5,46
2775000.0,2.0,1933.0,42045.0,66.0,2022-03-27,2700.0,-0.5,1.0,111.5,547.5,5
4350000.0,3.0,1938.0,63043.0,69.0,2022-03-27,1813.0,-0.5,1.0,111.5,547.5,10
3400000.0,2.0,1904.0,61818.0,55.0,2022-03-27,2100.0,-0.5,1.0,111.5,547.5,32
3245000.0,1.0,1970.0,46357.0,70.0,2022-03-27,1666.0,-0.5,1.0,111.5,547.5,31
5595000.0,3.0,1885.0,49955.0,112.0,2022-03-27,1665.0,-0.5,1.0,111.5,547.5,31
2475000.0,2.0,1916.0,46698.0,53.0,2022-03-27,2300.0,-0.5,1.0,111.5,547.5,29
1560000.0,2.0,1973.0,27368.0,57.0,2022-03-27,2630.0,-0.5,1.0,111.5,547.5,44
5500000.0,3.0,1883.0,74324.0,74.0,2022-03-27,1354.0,-0.5,1.0,111.5,547.5,26
3695000.0,3.0,1934.0,55149.0,67.0,2022-03-27,2920.0,-0.5,1.0,111.5,547.5,6
2535000.0,2.0,1936.0,42966.0,59.0,2022-03-27,2450.0,-0.5,1.0,111.5,547.5,30
2100000.0,2.0,1940.0,38182.0,55.0,2022-03-27,2720.0,-0.5,1.0,111.5,547.5,48
2400000.0,2.0,2008.0,31579.0,76.0,2022-03-27,2630.0,-0.5,1.0,111.5,547.5,44
9300000.0,4.0,1861.0,52841.0,176.0,2022-03-27,1107.0,-0.5,1.0,111.5,547.5,26
5600000.0,3.0,1904.0,74667.0,75.0,2022-03-27,1902.0,-0.5,1.0,111.5,547.5,10
4350000.0,2.0,1974.0,60417.0,72.0,2022-03-27,1900.0,-0.5,1.0,111.5,547.5,10
2600000.0,3.0,1934.0,38235.0,68.0,2022-03-27,2610.0,-0.5,1.0,111.5,547.5,38
2125000.0,2.0,1966.0,30357.0,70.0,2022-03-27,2650.0,-0.5,1.0,111.5,547.5,18
3495000.0,2.0,1880.0,65943.0,53.0,2022-03-27,1879.0,-0.5,1.0,111.5,547.5,10
1880000.0,2.0,1970.0,44762.0,42.0,2022-03-27,2300.0,-0.5,1.0,111.5,547.5,29
3295000.0,2.0,2007.0,37443.0,88.0,2022-03-27,2690.0,-0.5,1.0,111.5,547.5,21
2130000.0,3.0,1958.0,28026.0,76.0,2022-03-27,2700.0,-0.5,1.0,111.5,547.5,5
4695000.0,3.0,2017.0,53966.0,87.0,2022-03-27,2450.0,-0.5,1.0,111.5,547.5,30
3950000.0,3.0,2023.0,42935.0,92.0,2022-03-27,2300.0,-0.5,1.0,111.5,547.5,29
1700000.0,1.0,1975.0,40476.0,42.0,2022-03-26,2500.0,-0.5,1.0,111.5,547.5,45
2295000.0,2.0,1939.0,40263.0,57.0,2022-03-26,2720.0,-0.5,1.0,111.5,547.5,48
2725000.0,3.0,1947.0,39493.0,69.0,2022-03-26,2880.0,-0.5,1.0,111.5,547.5,1
2350000.0,3.0,1968.0,28659.0,82.0,2022-03-26,2630.0,-0.5,1.0,111.5,547.5,44
2471000.0,2.0,1933.0,42603.0,58.0,2022-03-26,2500.0,-0.5,1.0,111.5,547.5,45
1495000.0,1.0,1959.0,45303.0,33.0,2022-03-26,2820.0,-0.5,1.0,111.5,547.5,11
8500000.0,4.0,1883.0,70248.0,121.0,2022-03-26,1123.0,-0.5,1.0,111.5,547.5,26
4500000.0,3.0,1944.0,56962.0,79.0,2022-03-26,2000.0,-0.5,1.0,111.5,547.5,9
3000000.0,1.0,1974.0,66667.0,45.0,2022-03-26,2000.0,-0.5,1.0,111.5,547.5,9
1850000.0,2.0,1979.0,28030.0,66.0,2022-03-26,2970.0,-0.5,1.0,111.5,547.5,19
5000000.0,4.0,1943.0,51020.0,98.0,2022-03-26,2100.0,-0.5,1.0,111.5,547.5,32
3395000.0,2.0,1925.0,47153.0,72.0,2022-03-26,2400.0,-0.5,1.0,111.5,547.5,28
1425000.0,3.0,2015.0,18269.0,78.0,2022-03-26,2500.0,-0.5,1.0,111.5,547.5,45
6975000.0,4.0,2009.0,58125.0,120.0,2022-03-26,2450.0,-0.5,1.0,111.5,547.5,30
5850000.0,4.0,2008.0,61579.0,95.0,2022-03-26,2450.0,-0.5,1.0,111.5,547.5,30
6000000.0,3.0,2007.0,60000.0,100.0,2022-03-26,2100.0,-0.5,1.0,111.5,547.5,32
5125000.0,3.0,1906.0,64063.0,80.0,2022-03-25,2300.0,-0.5,1.0,111.5,547.5,29
2795000.0,5.0,1988.0,34506.0,81.0,2022-03-25,2610.0,-0.5,1.0,111.5,547.5,38
2450000.0,2.0,1900.0,47115.0,52.0,2022-03-25,2300.0,-0.5,1.0,111.5,547.5,29
1645000.0,2.0,1963.0,28362.0,58.0,2022-03-25,2630.0,-0.5,1.0,111.5,547.5,44
2500000.0,3.0,1940.0,43860.0,57.0,2022-03-25,2300.0,-0.5,1.0,111.5,547.5,29
3560000.0,2.0,1935.0,54769.0,65.0,2022-03-25,2100.0,-0.5,1.0,111.5,547.5,32
3450000.0,2.0,1895.0,55645.0,62.0,2022-03-25,1674.0,-0.5,1.0,111.5,547.5,31
7300000.0,3.0,1979.0,72277.0,101.0,2022-03-25,1916.0,-0.5,1.0,111.5,547.5,10
3350000.0,2.0,1896.0,69792.0,48.0,2022-03-25,2200.0,-0.5,1.0,111.5,547.5,27
6995000.0,3.0,2018.0,48576.0,144.0,2022-03-25,2500.0,-0.5,1.0,111.5,547.5,45
3260000.0,2.0,1895.0,63922.0,51.0,2022-03-25,2200.0,-0.5,1.0,111.5,547.5,27
3000000.0,2.0,1976.0,37500.0,80.0,2022-03-24,2300.0,-0.5,1.0,111.5,547.5,29
4495000.0,2.0,1916.0,61575.0,73.0,2022-03-24,2100.0,-0.5,1.0,111.5,547.5,32
5695000.0,3.0,1939.0,59947.0,95.0,2022-03-24,1601.0,-0.5,1.0,111.5,547.5,31
2550000.0,2.0,1975.0,41803.0,61.0,2022-03-24,2500.0,-0.5,1.0,111.5,547.5,45
4650000.0,3.0,1905.0,71538.0,65.0,2022-03-24,2900.0,-0.5,1.0,111.5,547.5,15
3400000.0,2.0,1969.0,50000.0,68.0,2022-03-24,2200.0,-0.5,1.0,111.5,547.5,27
2250000.0,3.0,1946.0,33088.0,68.0,2022-03-24,2820.0,-0.5,1.0,111.5,547.5,11
2200000.0,3.0,1969.0,22917.0,96.0,2022-03-24,2635.0,-0.5,1.0,111.5,547.5,20
2227000.0,2.0,1957.0,37117.0,60.0,2022-03-24,2610.0,-0.5,1.0,111.5,547.5,38
2780000.0,2.0,1933.0,44839.0,62.0,2022-03-24,2920.0,-0.5,1.0,111.5,547.5,6
4280000.0,4.0,1936.0,43232.0,99.0,2022-03-24,2920.0,-0.5,1.0,111.5,547.5,6
5300000.0,3.0,1882.0,59551.0,89.0,2022-03-24,1307.0,-0.5,1.0,111.5,547.5,26
7400000.0,4.0,1863.0,69159.0,107.0,2022-03-24,1850.0,-0.5,1.0,111.5,547.5,10
9100000.0,5.0,1929.0,65468.0,139.0,2022-03-24,2900.0,-0.5,1.0,111.5,547.5,15
1800000.0,3.0,1964.0,23077.0,78.0,2022-03-24,2640.0,-0.5,1.0,111.5,547.5,14
14075000.0,6.0,1860.0,95748.0,147.0,2022-03-24,1812.0,-0.5,1.0,111.5,547.5,10
1200000.0,3.0,1946.0,18462.0,65.0,2022-03-24,2860.0,-0.5,1.0,111.5,547.5,43
3200000.0,3.0,1939.0,45714.0,70.0,2022-03-24,2920.0,-0.5,1.0,111.5,547.5,6
2640000.0,2.0,1919.0,44746.0,59.0,2022-03-24,2900.0,-0.5,1.0,111.5,547.5,15
4225000.0,3.0,1907.0,65000.0,65.0,2022-03-24,2200.0,-0.5,1.0,111.5,547.5,27
2685000.0,2.0,1974.0,40682.0,66.0,2022-03-24,2400.0,-0.5,1.0,111.5,547.5,28
1260000.0,1.0,1970.0,21356.0,59.0,2022-03-24,2620.0,-0.5,1.0,111.5,547.5,0
2995000.0,2.0,1974.0,44701.0,67.0,2022-03-24,2400.0,-0.5,1.0,111.5,547.5,28
2450000.0,2.0,1895.0,53261.0,46.0,2022-03-24,1674.0,-0.5,1.0,111.5,547.5,31
14900000.0,7.0,1889.0,56226.0,265.0,2022-03-24,2100.0,-0.5,1.0,111.5,547.5,32
5100000.0,3.0,2005.0,53684.0,95.0,2022-03-24,2300.0,-0.5,1.0,111.5,547.5,29
5845000.0,4.0,2020.0,46389.0,126.0,2022-03-24,2450.0,-0.5,1.0,111.5,547.5,30
3755000.0,3.0,2017.0,41722.0,90.0,2022-03-24,2610.0,-0.5,1.0,111.5,547.5,38
6250000.0,3.0,2006.0,59524.0,105.0,2022-03-24,2300.0,-0.5,1.0,111.5,547.5,29
2500000.0,3.0,1926.0,24272.0,103.0,2022-03-23,2700.0,-0.5,1.0,111.5,547.5,5
4165000.0,3.0,1938.0,54803.0,76.0,2022-03-23,2000.0,-0.5,1.0,111.5,547.5,9
6295000.0,4.0,1973.0,66263.0,95.0,2022-03-23,1864.0,-0.5,1.0,111.5,547.5,10
670000.0,1.0,1909.0,39412.0,17.0,2022-03-23,2200.0,-0.5,1.0,111.5,547.5,27
3645000.0,3.0,1933.0,46139.0,79.0,2022-03-23,2200.0,-0.5,1.0,111.5,547.5,27
2475000.0,2.0,1947.0,57558.0,43.0,2022-03-23,2200.0,-0.5,1.0,111.5,547.5,27
4695000.0,2.0,1893.0,58688.0,80.0,2022-03-23,2100.0,-0.5,1.0,111.5,547.5,32
1725000.0,2.0,1993.0,32547.0,53.0,2022-03-23,2765.0,-0.5,1.0,111.5,547.5,41
2850000.0,2.0,1980.0,34756.0,82.0,2022-03-23,2800.0,-0.5,1.0,111.5,547.5,25
2500000.0,4.0,1926.0,24272.0,103.0,2022-03-23,2700.0,-0.5,1.0,111.5,547.5,5
2150000.0,3.0,1954.0,30714.0,70.0,2022-03-23,2700.0,-0.5,1.0,111.5,547.5,5
1765000.0,1.0,1973.0,37553.0,47.0,2022-03-23,2400.0,-0.5,1.0,111.5,547.5,28
2600000.0,2.0,1889.0,50980.0,51.0,2022-03-23,2200.0,-0.5,1.0,111.5,547.5,27
1925000.0,3.0,1963.0,27500.0,70.0,2022-03-23,2630.0,-0.5,1.0,111.5,547.5,44
1700000.0,2.0,1987.0,22368.0,76.0,2022-03-23,2630.0,-0.5,1.0,111.5,547.5,44
1885000.0,2.0,1966.0,23861.0,79.0,2022-03-23,2600.0,-0.5,1.0,111.5,547.5,12
3580000.0,2.0,1934.0,59667.0,60.0,2022-03-23,1874.0,-0.5,1.0,111.5,547.5,10
2845000.0,3.0,1969.0,36013.0,79.0,2022-03-23,2300.0,-0.5,1.0,111.5,547.5,29
2852000.0,2.0,1938.0,50035.0,57.0,2022-03-23,2200.0,-0.5,1.0,111.5,547.5,27
3100000.0,3.0,1938.0,36471.0,85.0,2022-03-23,2860.0,-0.5,1.0,111.5,547.5,43
2565000.0,2.0,1937.0,42049.0,61.0,2022-03-23,2720.0,-0.5,1.0,111.5,547.5,48
1850000.0,2.0,1971.0,40217.0,46.0,2022-03-23,1674.0,-0.5,1.0,111.5,547.5,31
2025000.0,3.0,1957.0,24398.0,83.0,2022-03-23,2860.0,-0.5,1.0,111.5,547.5,43
8795000.0,4.0,1847.0,60240.0,146.0,2022-03-23,1460.0,-0.5,1.0,111.5,547.5,26
2795000.0,2.0,1938.0,48190.0,58.0,2022-03-23,2400.0,-0.5,1.0,111.5,547.5,28
4055000.0,3.0,1957.0,47706.0,85.0,2022-03-23,2820.0,-0.5,1.0,111.5,547.5,11
3350000.0,3.0,1930.0,45890.0,73.0,2022-03-23,2500.0,-0.5,1.0,111.5,547.5,45
2795000.0,3.0,1935.0,41716.0,67.0,2022-03-23,2700.0,-0.5,1.0,111.5,547.5,5
5495000.0,3.0,1907.0,72303.0,76.0,2022-03-23,1725.0,-0.5,1.0,111.5,547.5,31
2800000.0,2.0,1974.0,43750.0,64.0,2022-03-23,2100.0,-0.5,1.0,111.5,547.5,32
4110000.0,4.0,2017.0,41100.0,100.0,2022-03-23,2610.0,-0.5,1.0,111.5,547.5,38
1730000.0,2.0,1961.0,33269.0,52.0,2022-03-23,2650.0,-0.5,1.0,111.5,547.5,18
14600000.0,4.0,2018.0,101389.0,144.0,2022-03-23,2300.0,-0.5,1.0,111.5,547.5,29
4450000.0,3.0,2018.0,50568.0,88.0,2022-03-23,2500.0,-0.5,1.0,111.5,547.5,45
2695000.0,3.0,1952.0,32083.0,84.0,2022-03-23,2800.0,-0.5,1.0,111.5,547.5,25
4645000.0,3.0,2007.0,54647.0,85.0,2022-03-23,2300.0,-0.5,1.0,111.5,547.5,29
2600000.0,1.0,1971.0,55319.0,47.0,2022-03-22,1666.0,-0.5,1.0,111.5,547.5,31
3810000.0,2.0,1892.0,73269.0,52.0,2022-03-22,2200.0,-0.5,1.0,111.5,547.5,27
3795000.0,3.0,1908.0,47438.0,80.0,2022-03-22,2200.0,-0.5,1.0,111.5,547.5,27
1200000.0,2.0,1973.0,17391.0,69.0,2022-03-22,2980.0,-0.5,1.0,111.5,547.5,24
2100000.0,2.0,1935.0,37500.0,56.0,2022-03-22,2700.0,-0.5,1.0,111.5,547.5,5
1950000.0,2.0,1960.0,37500.0,52.0,2022-03-22,2500.0,-0.5,1.0,111.5,547.5,45
2850000.0,2.0,1931.0,50000.0,57.0,2022-03-22,2100.0,-0.5,1.0,111.5,547.5,32
20500000.0,8.0,1870.0,77358.0,265.0,2022-03-22,1058.0,-0.5,1.0,111.5,547.5,26
2200000.0,2.0,1940.0,36667.0,60.0,2022-03-22,2500.0,-0.5,1.0,111.5,547.5,45
2250000.0,3.0,1960.0,34091.0,66.0,2022-03-22,2610.0,-0.5,1.0,111.5,547.5,38
2295000.0,4.0,1946.0,33750.0,68.0,2022-03-22,2820.0,-0.5,1.0,111.5,547.5,11
2375000.0,2.0,1975.0,35448.0,67.0,2022-03-22,2610.0,-0.5,1.0,111.5,547.5,38
6400000.0,3.0,2006.0,59813.0,107.0,2022-03-22,2450.0,-0.5,1.0,111.5,547.5,30
2050000.0,2.0,1944.0,35965.0,57.0,2022-03-22,2830.0,-0.5,1.0,111.5,547.5,50
4995000.0,3.0,1905.0,70352.0,71.0,2022-03-22,1904.0,-0.5,1.0,111.5,547.5,10
3500000.0,2.0,1925.0,54688.0,64.0,2022-03-22,2400.0,-0.5,1.0,111.5,547.5,28
8000000.0,5.0,1930.0,54422.0,147.0,2022-03-22,2900.0,-0.5,1.0,111.5,547.5,15
5495000.0,4.0,1813.0,67012.0,82.0,2022-03-22,1154.0,-0.5,1.0,111.5,547.5,26
2065000.0,2.0,1946.0,39712.0,52.0,2022-03-22,2830.0,-0.5,1.0,111.5,547.5,50
2500000.0,3.0,1940.0,43860.0,57.0,2022-03-22,2450.0,-0.5,1.0,111.5,547.5,30
2265000.0,3.0,1975.0,28671.0,79.0,2022-03-22,2630.0,-0.5,1.0,111.5,547.5,44
3200000.0,2.0,1979.0,54237.0,59.0,2022-03-22,2100.0,-0.5,1.0,111.5,547.5,32
3595000.0,2.0,1974.0,58934.0,61.0,2022-03-22,2000.0,-0.5,1.0,111.5,547.5,9
1900000.0,3.0,1944.0,25000.0,76.0,2022-03-22,2600.0,-0.5,1.0,111.5,547.5,12
2995000.0,2.0,1908.0,61122.0,49.0,2022-03-22,1807.0,-0.5,1.0,111.5,547.5,10
1825000.0,1.0,1970.0,38830.0,47.0,2022-03-22,2300.0,-0.5,1.0,111.5,547.5,29
1900000.0,2.0,1937.0,29688.0,64.0,2022-03-22,2720.0,-0.5,1.0,111.5,547.5,48
2790000.0,2.0,1972.0,42923.0,65.0,2022-03-22,2100.0,-0.5,1.0,111.5,547.5,32
1950000.0,3.0,1965.0,31967.0,61.0,2022-03-22,2800.0,-0.5,1.0,111.5,547.5,25
7500000.0,2.0,1950.4,77320.0,97.0,2022-03-22,2450.0,-0.5,1.0,111.5,547.5,30
3995000.0,2.0,2010.0,49321.0,81.0,2022-03-22,2300.0,-0.5,1.0,111.5,547.5,29
15500000.0,4.0,2017.0,81152.0,191.0,2022-03-22,2450.0,-0.5,1.0,111.5,547.5,30
3750000.0,3.0,2017.0,47468.0,79.0,2022-03-22,2300.0,-0.5,1.0,111.5,547.5,29
4595000.0,4.0,1988.0,44183.0,104.0,2022-03-22,2860.0,-0.5,1.0,111.5,547.5,43
1500000.0,2.0,1960.0,22388.0,67.0,2022-03-21,2630.0,-0.5,1.0,111.5,547.5,44
7150000.0,5.0,1989.0,39722.0,180.0,2022-03-21,2400.0,-0.5,1.0,111.5,547.5,28
2250000.0,2.0,1938.0,39474.0,57.0,2022-03-21,1425.0,-0.5,1.0,111.5,547.5,26
4750000.0,5.0,1956.0,39256.0,121.0,2022-03-21,2000.0,-0.5,1.0,111.5,547.5,9
2295000.0,2.0,1959.0,40263.0,57.0,2022-03-21,2920.0,-0.5,1.0,111.5,547.5,6
2170000.0,3.0,1968.0,27468.0,79.0,2022-03-21,2630.0,-0.5,1.0,111.5,547.5,44
1170000.0,1.0,1966.0,29250.0,40.0,2022-03-21,2880.0,-0.5,1.0,111.5,547.5,1
2395000.0,2.0,1932.0,42018.0,57.0,2022-03-21,2300.0,-0.5,1.0,111.5,547.5,29
1775000.0,2.0,1974.0,35500.0,50.0,2022-03-21,2610.0,-0.5,1.0,111.5,547.5,38
1695000.0,2.0,1964.0,28250.0,60.0,2022-03-21,2630.0,-0.5,1.0,111.5,547.5,44
1510000.0,1.0,1966.0,33556.0,45.0,2022-03-21,2610.0,-0.5,1.0,111.5,547.5,38
6995000.0,4.0,1936.0,60302.0,116.0,2022-03-21,2720.0,-0.5,1.0,111.5,547.5,48
4307000.0,3.0,1933.0,43070.0,100.0,2022-03-21,2700.0,-0.5,1.0,111.5,547.5,5
4020000.0,2.0,1938.0,54324.0,74.0,2022-03-21,2100.0,-0.5,1.0,111.5,547.5,32
5505000.0,4.0,1907.0,52429.0,105.0,2022-03-21,2100.0,-0.5,1.0,111.5,547.5,32
4804000.0,3.0,1906.0,60050.0,80.0,2022-03-21,2200.0,-0.5,1.0,111.5,547.5,27
4550000.0,3.0,1932.0,54167.0,84.0,2022-03-21,2450.0,-0.5,1.0,111.5,547.5,30
4600000.0,3.0,2007.0,50000.0,92.0,2022-03-21,2860.0,-0.5,1.0,111.5,547.5,43
3975000.0,3.0,2006.0,47892.0,83.0,2022-03-21,2770.0,-0.5,1.0,111.5,547.5,22
2560000.0,2.0,1932.0,41967.0,61.0,2022-03-21,2700.0,-0.5,1.0,111.5,547.5,5
1750000.0,1.0,1936.0,47297.0,37.0,2022-03-21,2300.0,-0.5,1.0,111.5,547.5,29
6625000.0,3.0,1884.0,79819.0,83.0,2022-03-21,2100.0,-0.5,1.0,111.5,547.5,32
5800000.0,4.0,2019.0,66667.0,87.0,2022-03-21,1799.0,-0.5,1.0,111.5,547.5,31
5695000.0,4.0,2010.0,45198.0,126.0,2022-03-21,2300.0,-0.5,1.0,111.5,547.5,29
3600000.0,5.0,1975.0,24324.0,148.0,2022-03-20,2630.0,-0.5,1.0,111.5,547.5,44
1000000.0,1.0,1966.0,25641.0,39.0,2022-03-20,2665.0,-0.5,1.0,111.5,547.5,47
2795000.0,2.0,1939.0,45081.0,62.0,2022-03-20,2300.0,-0.5,1.0,111.5,547.5,29
2650000.0,2.0,1929.0,44915.0,59.0,2022-03-20,2300.0,-0.5,1.0,111.5,547.5,29
6995000.0,3.0,2000.0,61360.0,114.0,2022-03-20,2800.0,-0.5,1.0,111.5,547.5,25
3250000.0,3.0,1948.0,47794.0,68.0,2022-03-20,2500.0,-0.5,1.0,111.5,547.5,45
5000000.0,4.0,1990.0,46296.0,108.0,2022-03-20,2100.0,-0.5,1.0,111.5,547.5,32
4000000.0,3.0,1871.0,60606.0,66.0,2022-03-20,2200.0,-0.5,1.0,111.5,547.5,27
1400000.0,1.0,1991.0,50000.0,28.0,2022-03-20,2000.0,-0.5,1.0,111.5,547.5,9
3245000.0,2.0,1933.0,56930.0,57.0,2022-03-20,2200.0,-0.5,1.0,111.5,547.5,27
2795000.0,2.0,1938.0,50818.0,55.0,2022-03-20,2200.0,-0.5,1.0,111.5,547.5,27
2950000.0,3.0,1975.0,39333.0,75.0,2022-03-20,2770.0,-0.5,1.0,111.5,547.5,22
3445000.0,2.0,1935.0,58390.0,59.0,2022-03-20,2100.0,-0.5,1.0,111.5,547.5,32
2300000.0,2.0,1937.0,51111.0,45.0,2022-03-20,2400.0,-0.5,1.0,111.5,547.5,28
3400000.0,2.0,1935.0,44737.0,76.0,2022-03-20,2500.0,-0.5,1.0,111.5,547.5,45
3400000.0,3.0,1937.0,41463.0,82.0,2022-03-20,2720.0,-0.5,1.0,111.5,547.5,48
2400000.0,2.0,1974.0,40000.0,60.0,2022-03-20,2200.0,-0.5,1.0,111.5,547.5,27
3500000.0,3.0,1969.0,59322.0,59.0,2022-03-20,2100.0,-0.5,1.0,111.5,547.5,32
3000000.0,2.0,1935.0,46875.0,64.0,2022-03-20,2100.0,-0.5,1.0,111.5,547.5,32
3250000.0,3.0,1939.0,45139.0,72.0,2022-03-20,2500.0,-0.5,1.0,111.5,547.5,45
5050000.0,4.0,1918.0,53723.0,94.0,2022-03-20,2300.0,-0.5,1.0,111.5,547.5,29
3095000.0,4.0,1952.0,32926.0,94.0,2022-03-20,2800.0,-0.5,1.0,111.5,547.5,25
5345000.0,4.0,2016.0,49953.0,107.0,2022-03-20,2300.0,-0.5,1.0,111.5,547.5,29
5600000.0,3.0,2021.0,48696.0,115.0,2022-03-20,2300.0,-0.5,1.0,111.5,547.5,29
6000000.0,4.0,2016.0,43796.0,137.0,2022-03-20,2680.0,-0.5,1.0,111.5,547.5,42
3350000.0,3.0,1929.0,39881.0,84.0,2022-03-19,2300.0,-0.5,1.0,111.5,547.5,29
2695000.0,2.0,1905.0,57340.0,47.0,2022-03-19,2300.0,-0.5,1.0,111.5,547.5,29
5395000.0,3.0,1890.0,62733.0,86.0,2022-03-19,1973.0,-0.5,1.0,111.5,547.5,10
3165000.0,2.0,1897.0,63300.0,50.0,2022-03-19,1669.0,-0.5,1.0,111.5,547.5,31
3000000.0,2.0,1991.0,46154.0,65.0,2022-03-19,2200.0,-0.5,1.0,111.5,547.5,27
9800000.0,5.0,1909.0,57988.0,169.0,2022-03-19,2100.0,-0.5,1.0,111.5,547.5,32
7000000.0,4.0,1883.0,53030.0,132.0,2022-03-19,2000.0,-0.5,1.0,111.5,547.5,9
3595000.0,3.0,1937.0,46090.0,78.0,2022-03-19,2300.0,-0.5,1.0,111.5,547.5,29
4295000.0,2.0,1898.0,63162.0,68.0,2022-03-19,2000.0,-0.5,1.0,111.5,547.5,9
1475000.0,2.0,1938.0,25877.0,57.0,2022-03-19,2300.0,-0.5,1.0,111.5,547.5,29
4650000.0,4.0,1938.0,50000.0,93.0,2022-03-19,2100.0,-0.5,1.0,111.5,547.5,32
1650000.0,2.0,1973.0,23571.0,70.0,2022-03-19,2630.0,-0.5,1.0,111.5,547.5,44
2300000.0,2.0,1934.0,41071.0,56.0,2022-03-19,2700.0,-0.5,1.0,111.5,547.5,5
13400000.0,4.0,2008.0,80240.0,167.0,2022-03-19,2900.0,-0.5,1.0,111.5,547.5,15
3800000.0,2.0,1941.0,64407.0,59.0,2022-03-19,2000.0,-0.5,1.0,111.5,547.5,9
7425000.0,3.0,2017.0,62924.0,118.0,2022-03-19,2450.0,-0.5,1.0,111.5,547.5,30
3195000.0,2.0,2010.0,53250.0,60.0,2022-03-19,2300.0,-0.5,1.0,111.5,547.5,29
3495000.0,2.0,2018.0,51397.0,68.0,2022-03-19,1799.0,-0.5,1.0,111.5,547.5,31
4500000.0,3.0,2014.0,45455.0,99.0,2022-03-19,2500.0,-0.5,1.0,111.5,547.5,45
